job_id,job_title,company,industry,country,region,experience_level,remote_type,salary_usd,ai_skills_required,num_ai_skills,applicants,source_platform,posting_date
JOB00148,AI Research Engineer,NimbusAI,Manufacturing,Brazil,South America,Senior,On-site,119000,"Azure ML, LLMs, MLOps, Tableau, TensorFlow, scikit-learn",6,15.0,LinkedIn,2025-02-11
JOB00149,Computer Vision Engineer,AtlasTechnologies,Manufacturing,India,South Asia,Entry,Hybrid,32000,"NLP, Power BI, PyTorch, Statistics",4,62.0,LinkedIn,2025-04-05
JOB00150,MLOps Engineer,AtlasSystems,Media & Entertainment,United States,North America,Entry,On-site,100500,"Data Visualization, R, SQL, Statistics",4,58.0,CompanyWebsite,2025-12-05
JOB00151,Prompt Engineer,QuantumIntelligence,Telecom,Germany,Europe,Entry,On-site,64000,"Generative AI, Power BI, Python, R, SQL",5,53.0,LinkedIn,2025-06-12
JOB00152,NLP Engineer,NimbusSystems,Consulting,Germany,Europe,Mid,Remote,126000,"Computer Vision, Excel, TensorFlow",3,52.0,LinkedIn,2025-04-06
JOB00153,Prompt Engineer,OrbitTechnologies,Manufacturing,India,South Asia,Mid,Hybrid,33000,"Data Visualization, Docker, Statistics",3,38.0,AngelList,2025-09-16
JOB00154,AI Product Analyst,VertexIntelligence,Fintech,United States,North America,Senior,Hybrid,148500,"AWS, Azure ML, Computer Vision, Generative AI, MLOps",5,20.0,CompanyWebsite,2025-01-14
JOB00155,AI Ethics Analyst,ArcLabs,Government,Germany,Europe,Entry,Remote,49500,"Azure ML, Docker, LLMs, R, SQL",5,82.0,Glassdoor,2025-03-12
JOB00156,NLP Engineer,QuantumSystems,Government,United Kingdom,Europe,Entry,Hybrid,93000,"A/B Testing, Statistics, scikit-learn",3,60.0,LinkedIn,2025-06-21
JOB00157,AI Ethics Analyst,VertexData,Manufacturing,Germany,Europe,Mid,On-site,77500,"Azure ML, NLP, Python, Tableau",4,32.0,AngelList,2025-04-10
JOB00158,Applied Scientist,VertexSystems,Media & Entertainment,United States,North America,Entry,Hybrid,71000,"Power BI, TensorFlow, scikit-learn",3,60.0,LinkedIn,2025-07-28
JOB00159,NLP Engineer,AtlasGroup,Consulting,United States,North America,Mid,Hybrid,193500,"MLOps, Prompt Engineering, SQL, Tableau, scikit-learn",5,43.0,CompanyWebsite,2025-12-12
JOB00160,Generative AI Developer,HelixGroup,Consulting,India,South Asia,Entry,Remote,20500,"Azure ML, Generative AI, LLMs",3,77.0,CompanyWebsite,2025-10-17
JOB00161,MLOps Engineer,AtlasIntelligence,Healthcare,India,South Asia,Entry,Hybrid,30000,"Azure ML, Computer Vision, Excel, Generative AI, PyTorch, SQL",6,56.0,CompanyWebsite,2025-06-05
JOB00162,Computer Vision Engineer,PrismSolutions,Manufacturing,United States,North America,Senior,Hybrid,193500,"LLMs, SQL, TensorFlow",3,23.0,Glassdoor,2025-01-04
JOB00163,Computer Vision Engineer,DeltaSolutions,Media & Entertainment,United Kingdom,Europe,Entry,Hybrid,78500,"Computer Vision, Power BI, Prompt Engineering, Tableau",4,68.0,AngelList,2025-03-22
JOB00164,AI Product Analyst,DeltaWorks,Manufacturing,United Kingdom,Europe,Mid,On-site,80000,"A/B Testing, Data Visualization, NLP, Prompt Engineering, Tableau",5,21.0,AngelList,2025-07-12
JOB00165,Generative AI Developer,AtlasTechnologies,Fintech,Singapore,Southeast Asia,Senior,Remote,147500,"Docker, R, SQL, Statistics",4,26.0,Glassdoor,2025-06-20
JOB00166,MLOps Engineer,PulseData,Fintech,India,South Asia,Lead,Remote,74500,"Azure ML, MLOps, SQL",3,13.0,Indeed,2025-05-28
JOB00167,Data Engineer (AI Systems),LumenIntelligence,Media & Entertainment,Pakistan,South Asia,Senior,Hybrid,51000,"Azure ML, Docker, ETL, Generative AI, PyTorch, SQL",6,16.0,Indeed,2025-05-26
JOB00168,Generative AI Developer,HelixGroup,Media & Entertainment,Ireland,Europe,Mid,Remote,99500,"Computer Vision, NLP, Prompt Engineering, PyTorch",4,42.0,CompanyWebsite,2025-02-22
JOB00169,Computer Vision Engineer,NovaData,Manufacturing,Canada,North America,Entry,Remote,98500,"A/B Testing, AWS, Excel, Generative AI, Power BI, R",6,92.0,CompanyWebsite,2025-03-12
JOB00170,Business Intelligence Analyst (AI),NovaSolutions,Government,France,Europe,Entry,On-site,48000,"Data Visualization, Prompt Engineering, R, Statistics",4,57.0,LinkedIn,2025-01-20
JOB00171,AI Ethics Analyst,NimbusIntelligence,Government,Netherlands,Europe,Mid,Remote,72500,"AWS, NLP, Python, Tableau",4,41.0,LinkedIn,2025-12-29
JOB00172,Computer Vision Engineer,VertexSystems,Cybersecurity,Poland,Europe,Senior,Remote,159500,"A/B Testing, Generative AI, MLOps, Prompt Engineering, R, TensorFlow",6,26.0,CompanyWebsite,2025-12-15
JOB00173,NLP Engineer,AtlasAnalytics,Fintech,France,Europe,Mid,Hybrid,125500,"LLMs, Statistics, Tableau",3,39.0,LinkedIn,2025-12-08
JOB00174,Data Engineer (AI Systems),VantageData,Cybersecurity,Australia,Oceania,Entry,Hybrid,85500,"Docker, ETL, Python",3,,LinkedIn,2025-09-04
JOB00175,NLP Engineer,VantageAnalytics,Education,United States,North America,Entry,Hybrid,100000,"AWS, Data Visualization, LLMs, MLOps, Prompt Engineering",5,70.0,AngelList,2025-04-06
JOB00176,Applied Scientist,ZenithIntelligence,Media & Entertainment,United States,North America,Senior,Remote,239000,"Docker, NLP, TensorFlow",3,24.0,LinkedIn,2025-06-14
JOB00177,AI Ethics Analyst,NovaIntelligence,Government,United States,North America,Entry,On-site,72000,"A/B Testing, Azure ML, Computer Vision, Data Visualization, ETL, Prompt Engineering",6,36.0,LinkedIn,2025-06-28
JOB00178,AI Research Engineer,VantageSolutions,Cybersecurity,Pakistan,South Asia,Mid,On-site,53000,"ETL, LLMs, Power BI, SQL, TensorFlow, scikit-learn",6,29.0,Indeed,2025-11-25
JOB00179,Computer Vision Engineer,PrismIntelligence,Education,United Kingdom,Europe,Entry,Remote,82000,"Excel, Generative AI, LLMs, Prompt Engineering, Tableau",5,68.0,Indeed,2025-04-01
JOB00180,AI Ethics Analyst,NimbusSystems,Consulting,Ireland,Europe,Senior,Remote,128500,"Azure ML, ETL, Generative AI, Python, SQL, Tableau",6,24.0,Glassdoor,2025-09-29
JOB00181,MLOps Engineer,LumenSolutions,Manufacturing,United States,North America,Entry,On-site,95500,"Docker, Generative AI, LLMs, Tableau, TensorFlow",5,43.0,LinkedIn,2025-09-27
JOB00182,MLOps Engineer,DeltaWorks,E-commerce,Germany,Europe,Mid,Hybrid,108000,"ETL, MLOps, NLP, R, SQL",5,40.0,Indeed,2025-02-25
JOB00183,Computer Vision Engineer,VertexGroup,E-commerce,Pakistan,South Asia,Entry,Hybrid,29500,"Docker, ETL, TensorFlow",3,69.0,AngelList,2025-03-07
JOB00184,Computer Vision Engineer,PrismAnalytics,Fintech,UAE,Middle East,Mid,Hybrid,98000,"LLMs, Prompt Engineering, Python, Statistics",4,34.0,CompanyWebsite,2025-03-04
JOB00185,AI Data Analyst,DeltaAnalytics,Consulting,Canada,North America,Mid,On-site,69500,"Azure ML, Docker, LLMs, NLP, PyTorch",5,33.0,LinkedIn,2025-04-03
JOB00186,Computer Vision Engineer,LumenAnalytics,Healthcare,Singapore,Southeast Asia,Entry,Remote,60000,"AWS, Computer Vision, Prompt Engineering, SQL, Tableau",5,,LinkedIn,2025-07-29
JOB00187,AI Research Engineer,DeltaSolutions,Media & Entertainment,United Kingdom,Europe,Senior,Remote,157500,"AWS, Docker, Generative AI, Python, Statistics, TensorFlow",6,32.0,LinkedIn,2025-05-28
JOB00188,Prompt Engineer,NimbusIntelligence,Government,France,Europe,Mid,On-site,102500,"ETL, Generative AI, Statistics",3,22.0,LinkedIn,2025-09-03
JOB00189,Data Scientist,NimbusWorks,Fintech,India,South Asia,Mid,Hybrid,42000,"Azure ML, ETL, LLMs, Power BI, Statistics",5,42.0,Indeed,2025-04-25
JOB00190,AI Product Analyst,DeltaWorks,Media & Entertainment,Australia,Oceania,Mid,On-site,78000,"Azure ML, Docker, SQL",3,26.0,Glassdoor,2025-08-17
JOB00191,Computer Vision Engineer,HelixTechnologies,Cybersecurity,Netherlands,Europe,Entry,Hybrid,63000,"Azure ML, Prompt Engineering, PyTorch, R, TensorFlow",5,65.0,LinkedIn,2025-03-15
JOB00192,AI Data Analyst,NimbusLabs,E-commerce,France,Europe,Entry,Hybrid,43500,"A/B Testing, Excel, MLOps, SQL",4,66.0,AngelList,2025-12-23
JOB00193,Generative AI Developer,DeltaWorks,Consulting,India,South Asia,Entry,Hybrid,34500,"Excel, Generative AI, MLOps, Prompt Engineering, Statistics, scikit-learn",6,59.0,Indeed,2025-03-11
JOB00194,AI Research Engineer,AtlasGroup,Manufacturing,Canada,North America,Mid,Remote,167000,"MLOps, NLP, scikit-learn",3,45.0,Glassdoor,2025-10-24
JOB00195,MLOps Engineer,QuantumLabs,Government,Germany,Europe,Senior,Hybrid,167000,"Power BI, Prompt Engineering, scikit-learn",3,19.0,LinkedIn,2025-10-31
JOB00196,Applied Scientist,QuantumAnalytics,Fintech,United States,North America,Mid,Hybrid,160500,"Docker, Power BI, TensorFlow",3,39.0,LinkedIn,2025-05-27
JOB00197,Data Scientist,ArcSolutions,Fintech,France,Europe,Mid,Hybrid,116000,"AWS, Docker, NLP, Power BI",4,41.0,LinkedIn,2025-11-18
JOB00198,AI Solutions Consultant,OrbitGroup,Consulting,United States,North America,Lead,Remote,226500,"Docker, LLMs, NLP, Tableau, scikit-learn",5,23.0,Indeed,2025-08-25
JOB00199,Computer Vision Engineer,VantageData,Manufacturing,Pakistan,South Asia,Entry,Hybrid,33000,"Azure ML, ETL, Power BI, PyTorch",4,52.0,Glassdoor,2025-04-12
JOB00200,AI Data Analyst,VantageAI,Telecom,Ireland,Europe,Mid,Hybrid,55000,"MLOps, Prompt Engineering, Statistics, TensorFlow",4,38.0,Glassdoor,2025-08-31
JOB00201,Applied Scientist,HelixData,E-commerce,United States,North America,Lead,Remote,295000,"Computer Vision, NLP, Power BI, PyTorch, R",5,13.0,CompanyWebsite,2025-08-25
JOB00202,Data Scientist,VertexData,Healthcare,United States,North America,Entry,On-site,75500,"Generative AI, MLOps, Power BI, Prompt Engineering, PyTorch, Statistics",6,37.0,AngelList,2025-07-28
JOB00203,AI Research Engineer,AtlasAnalytics,Healthcare,Australia,Oceania,Mid,On-site,143500,"MLOps, R, Statistics",3,20.0,Indeed,2025-10-29
JOB00204,AI Data Analyst,PrismData,Cybersecurity,Canada,North America,Entry,Hybrid,47000,"Data Visualization, Docker, Tableau",3,62.0,Indeed,2025-07-19
JOB00205,Machine Learning Engineer,QuantumTechnologies,E-commerce,Brazil,South America,Entry,On-site,30500,"A/B Testing, Computer Vision, R, SQL",4,40.0,Indeed,2025-07-14
JOB00206,AI Ethics Analyst,PrismIntelligence,Media & Entertainment,Pakistan,South Asia,Entry,Hybrid,22500,"A/B Testing, Azure ML, Data Visualization, NLP, Statistics, TensorFlow",6,51.0,LinkedIn,2025-04-25
JOB00207,AI Data Analyst,NovaIntelligence,Government,Germany,Europe,Senior,Remote,75500,"AWS, Power BI, Statistics",3,20.0,LinkedIn,2025-11-28
JOB00208,Computer Vision Engineer,ZenithData,Education,Singapore,Southeast Asia,Senior,Hybrid,128000,"Docker, Excel, MLOps, PyTorch, Statistics",5,22.0,AngelList,2025-02-05
JOB00209,Generative AI Developer,VertexSystems,Telecom,Poland,Europe,Entry,Remote,97000,"Data Visualization, ETL, NLP, Power BI, Tableau, TensorFlow",6,83.0,LinkedIn,2025-08-26
JOB00210,AI Data Analyst,OrbitTechnologies,Fintech,Australia,Oceania,Senior,Hybrid,98000,"Azure ML, MLOps, Prompt Engineering, PyTorch, Python, SQL",6,17.0,CompanyWebsite,2025-08-28
JOB00211,AI Ethics Analyst,PulseGroup,Manufacturing,Singapore,Southeast Asia,Senior,On-site,83500,"Data Visualization, LLMs, SQL",3,11.0,CompanyWebsite,2025-04-27
JOB00212,AI Solutions Consultant,HelixSystems,E-commerce,Canada,North America,Lead,On-site,195500,"Computer Vision, Data Visualization, MLOps, Python, Tableau",5,8.0,Glassdoor,2025-04-03
JOB00213,Generative AI Developer,NovaSolutions,Education,Germany,Europe,Entry,Remote,82500,"Data Visualization, Excel, LLMs, MLOps, Power BI",5,83.0,Indeed,2025-09-09
JOB00214,Generative AI Developer,AtlasAnalytics,Fintech,United States,North America,Senior,Remote,281000,"Data Visualization, PyTorch, SQL, Statistics",4,28.0,LinkedIn,2025-09-25
JOB00215,Computer Vision Engineer,AtlasAI,Fintech,Poland,Europe,Mid,Remote,107000,"Docker, ETL, SQL",3,40.0,LinkedIn,2025-06-19
JOB00216,Data Engineer (AI Systems),QuantumIntelligence,Manufacturing,Pakistan,South Asia,Entry,Remote,29500,"Excel, R, Tableau",3,82.0,Indeed,2025-12-25
JOB00217,AI Ethics Analyst,AtlasLabs,Education,United States,North America,Mid,On-site,87500,"A/B Testing, ETL, Power BI, Python, SQL, Statistics",6,23.0,LinkedIn,2025-07-29
JOB00218,AI Product Analyst,QuantumAI,E-commerce,Pakistan,South Asia,Mid,Hybrid,31500,"AWS, Docker, Prompt Engineering, Statistics, scikit-learn",5,50.0,LinkedIn,2025-08-25
JOB00219,AI Research Engineer,AtlasAI,Fintech,United States,North America,Entry,Remote,115500,"AWS, Docker, MLOps, Power BI, Prompt Engineering, PyTorch",6,71.0,Glassdoor,2025-01-28
JOB00220,AI Ethics Analyst,OrbitGroup,Cybersecurity,Pakistan,South Asia,Entry,On-site,20000,"A/B Testing, LLMs, PyTorch, Tableau, scikit-learn",5,36.0,LinkedIn,2025-02-06
JOB00221,AI Research Engineer,CortexData,E-commerce,United Kingdom,Europe,Mid,On-site,127500,"Data Visualization, Docker, Generative AI, Power BI, PyTorch, scikit-learn",6,24.0,Indeed,2025-04-20
JOB00222,AI Data Analyst,PulseGroup,E-commerce,India,South Asia,Entry,Remote,15000,"Excel, Power BI, PyTorch, Python, SQL",5,68.0,LinkedIn,2025-03-25
JOB00223,NLP Engineer,ZenithIntelligence,Healthcare,Australia,Oceania,Mid,Hybrid,131500,"Computer Vision, Generative AI, LLMs, R, Tableau",5,29.0,Glassdoor,2025-08-20
JOB00224,Data Engineer (AI Systems),PrismTechnologies,Healthcare,Pakistan,South Asia,Mid,Remote,33000,"A/B Testing, Excel, Generative AI, Prompt Engineering",4,55.0,LinkedIn,2025-12-18
JOB00225,Machine Learning Engineer,QuantumTechnologies,Fintech,Australia,Oceania,Entry,Remote,74000,"Data Visualization, Python, SQL, TensorFlow",4,78.0,AngelList,2025-04-27
JOB00226,NLP Engineer,HelixTechnologies,Fintech,United States,North America,Senior,Remote,227000,"Docker, LLMs, Statistics",3,27.0,LinkedIn,2025-10-19
JOB00227,Machine Learning Engineer,CortexGroup,Consulting,France,Europe,Entry,On-site,82500,"Computer Vision, LLMs, TensorFlow",3,53.0,LinkedIn,2025-05-02
JOB00228,Business Intelligence Analyst (AI),CortexAnalytics,Healthcare,United Kingdom,Europe,Senior,Remote,108500,"A/B Testing, Azure ML, Tableau",3,24.0,Indeed,2025-10-09
JOB00229,Applied Scientist,LumenSolutions,Fintech,United Kingdom,Europe,Mid,Remote,172500,"Data Visualization, Excel, MLOps, Tableau, scikit-learn",5,45.0,Indeed,2025-11-11
JOB00230,Prompt Engineer,VertexIntelligence,Fintech,Pakistan,South Asia,Entry,Hybrid,24000,"AWS, LLMs, Power BI, Prompt Engineering, Python, scikit-learn",6,79.0,LinkedIn,2025-06-15
JOB00231,Business Intelligence Analyst (AI),NovaAI,Cybersecurity,France,Europe,Entry,Hybrid,47500,"Data Visualization, NLP, Power BI, PyTorch, Tableau",5,47.0,Indeed,2025-08-25
JOB00232,Prompt Engineer,LumenSolutions,Telecom,Pakistan,South Asia,Entry,On-site,22500,"AWS, Computer Vision, ETL, Prompt Engineering, R",5,47.0,CompanyWebsite,2025-02-06
JOB00233,AI Product Analyst,ZenithSystems,Fintech,United Kingdom,Europe,Entry,Hybrid,59500,"Data Visualization, Docker, PyTorch",3,58.0,Glassdoor,2025-04-10
JOB00234,Business Intelligence Analyst (AI),NovaAI,Telecom,United States,North America,Senior,On-site,131000,"A/B Testing, AWS, Computer Vision, Docker, SQL, TensorFlow",6,11.0,Indeed,2025-04-28
JOB00235,Applied Scientist,DeltaSystems,Education,UAE,Middle East,Mid,Hybrid,123500,"Azure ML, Data Visualization, Excel, Generative AI, Python, R",6,38.0,Glassdoor,2025-08-19
JOB00236,AI Data Analyst,PrismIntelligence,Fintech,United Kingdom,Europe,Senior,On-site,81500,"Azure ML, Data Visualization, Generative AI, LLMs, R",5,15.0,LinkedIn,2025-05-30
JOB00237,MLOps Engineer,CortexGroup,Cybersecurity,Australia,Oceania,Mid,Hybrid,107500,"AWS, Docker, Excel, LLMs, Tableau, TensorFlow",6,40.0,Glassdoor,2025-08-13
JOB00238,Generative AI Developer,DeltaTechnologies,E-commerce,Poland,Europe,Entry,On-site,84500,"Azure ML, Computer Vision, Data Visualization, ETL, NLP",5,48.0,Glassdoor,2025-08-23
JOB00239,MLOps Engineer,ZenithIntelligence,Consulting,Pakistan,South Asia,Entry,On-site,23000,"A/B Testing, LLMs, Statistics",3,37.0,Glassdoor,2025-11-30
JOB00240,AI Ethics Analyst,NovaTechnologies,Manufacturing,France,Europe,Senior,Remote,118500,"MLOps, Power BI, Statistics, Tableau",4,14.0,Indeed,2025-06-26
JOB00241,AI Data Analyst,HelixData,Healthcare,Pakistan,South Asia,Senior,Remote,35500,"NLP, Statistics, scikit-learn",3,21.0,Indeed,2025-07-16
JOB00242,Business Intelligence Analyst (AI),CortexWorks,E-commerce,Netherlands,Europe,Lead,Remote,164500,"ETL, Power BI, Prompt Engineering, PyTorch, TensorFlow, scikit-learn",6,14.0,CompanyWebsite,2025-12-04
JOB00243,Data Engineer (AI Systems),DeltaIntelligence,Manufacturing,Singapore,Southeast Asia,Entry,On-site,60500,"Data Visualization, Generative AI, LLMs",3,36.0,CompanyWebsite,2025-03-07
JOB00244,MLOps Engineer,DeltaWorks,Telecom,United Kingdom,Europe,Mid,On-site,134000,"AWS, Docker, Excel, Python",4,26.0,Glassdoor,2025-09-20
JOB00245,Computer Vision Engineer,OrbitAI,E-commerce,India,South Asia,Mid,On-site,42000,"A/B Testing, Azure ML, Data Visualization, Generative AI",4,24.0,LinkedIn,2025-03-28
JOB00246,Business Intelligence Analyst (AI),OrbitSystems,Manufacturing,Canada,North America,Lead,Remote,159500,"NLP, PyTorch, TensorFlow",3,14.0,LinkedIn,2025-04-30
JOB00247,Computer Vision Engineer,HelixLabs,Healthcare,United Kingdom,Europe,Lead,Hybrid,259000,"Azure ML, Computer Vision, R",3,10.0,LinkedIn,2025-10-10
JOB00248,Generative AI Developer,LumenLabs,Healthcare,France,Europe,Entry,Remote,90500,"Computer Vision, Excel, Generative AI, NLP, PyTorch, TensorFlow",6,69.0,LinkedIn,2025-04-19
JOB00249,AI Ethics Analyst,VantageSystems,Education,United States,North America,Entry,Hybrid,62500,"ETL, Statistics, TensorFlow",3,54.0,CompanyWebsite,2025-03-31
JOB00250,AI Research Engineer,HelixAI,Consulting,United States,North America,Mid,Hybrid,171000,"Docker, Python, Statistics, scikit-learn",4,40.0,Indeed,2025-04-28
JOB00251,AI Data Analyst,ZenithLabs,Media & Entertainment,United States,North America,Mid,Hybrid,87500,"Excel, MLOps, NLP, Statistics, scikit-learn",5,29.0,LinkedIn,2025-03-28
JOB00252,AI Ethics Analyst,ZenithSystems,Telecom,Germany,Europe,Entry,Remote,56500,"LLMs, PyTorch, SQL",3,59.0,Indeed,2025-09-07
JOB00253,AI Research Engineer,ArcSolutions,Government,Germany,Europe,Senior,On-site,248000,"Azure ML, Data Visualization, Docker, ETL, Excel",5,14.0,Glassdoor,2025-10-22
JOB00254,Business Intelligence Analyst (AI),ArcWorks,Media & Entertainment,UAE,Middle East,Mid,On-site,56500,"A/B Testing, AWS, Generative AI, LLMs, MLOps, SQL",6,24.0,AngelList,2025-07-30
JOB00255,AI Ethics Analyst,AtlasWorks,Telecom,Canada,North America,Entry,On-site,82500,"PyTorch, R, TensorFlow",3,37.0,Indeed,2025-10-05
JOB00256,Business Intelligence Analyst (AI),PrismAI,Education,Germany,Europe,Senior,Hybrid,119500,"Data Visualization, Python, Tableau, TensorFlow",4,12.0,LinkedIn,2025-04-29
JOB00257,MLOps Engineer,CortexIntelligence,Media & Entertainment,France,Europe,Mid,Hybrid,112500,"Computer Vision, Data Visualization, ETL, R",4,42.0,Indeed,2025-05-10
JOB00258,AI Ethics Analyst,PrismAnalytics,E-commerce,Australia,Oceania,Entry,On-site,60000,"A/B Testing, Azure ML, Generative AI, Power BI, Statistics, Tableau",6,40.0,LinkedIn,2025-03-22
JOB00259,Machine Learning Engineer,VertexData,Manufacturing,Pakistan,South Asia,Mid,On-site,44000,"PyTorch, Python, TensorFlow",3,31.0,LinkedIn,2025-07-04
JOB00260,AI Solutions Consultant,QuantumSolutions,Consulting,India,South Asia,Mid,Remote,39500,"Computer Vision, NLP, PyTorch, SQL, Statistics",5,55.0,LinkedIn,2025-11-03
JOB00261,AI Product Analyst,AtlasGroup,Fintech,India,South Asia,Mid,Remote,28000,"Computer Vision, Data Visualization, Excel, Generative AI, LLMs",5,48.0,LinkedIn,2025-04-14
JOB00262,AI Data Analyst,PrismSystems,Consulting,India,South Asia,Entry,Hybrid,15000,"Excel, Generative AI, MLOps, R, scikit-learn",5,55.0,Indeed,2025-06-04
JOB00263,MLOps Engineer,PulseLabs,Government,Canada,North America,Senior,Hybrid,197500,"Docker, LLMs, Python",3,30.0,Glassdoor,2025-01-03
JOB00264,AI Product Analyst,PrismTechnologies,Healthcare,United Kingdom,Europe,Mid,Hybrid,97000,"AWS, ETL, MLOps, Power BI",4,53.0,LinkedIn,2025-01-01
JOB00265,Computer Vision Engineer,ZenithIntelligence,Media & Entertainment,Singapore,Southeast Asia,Senior,Hybrid,152000,"A/B Testing, Azure ML, Docker, ETL, SQL",5,20.0,AngelList,2025-11-03
JOB00266,Applied Scientist,QuantumIntelligence,Consulting,Poland,Europe,Entry,Hybrid,95500,"Azure ML, Docker, R",3,58.0,LinkedIn,2025-07-13
JOB00267,MLOps Engineer,LumenTechnologies,Consulting,France,Europe,Senior,Hybrid,197500,"Computer Vision, Generative AI, NLP, Tableau",4,22.0,Indeed,2025-12-02
JOB00268,AI Research Engineer,NimbusSolutions,Fintech,UAE,Middle East,Mid,On-site,127500,"Docker, Power BI, R",3,28.0,Indeed,2025-11-28
